Dataset_Name,Dataset_ID,Organization,Observer,Island,Region,Sector,Survey_Name,Survey_ID_InternalToYourProject,Depth_ft,Depth_bin,Latitude_DD,Longitude_DD,ObservationDate,AreaSurveyed_m2,LiveCoralCover,LiveCoralCover_Bin,CoralBleached,CoralBleached_Bin,BleachingSeverity,Taxon1_Code,Taxon1_Cover,Taxon1_Bleached,Taxon1_Ave_Sev,Taxon1_Max_Sev,Taxon2_Code,Taxon2_Cover,Taxon2_Bleached,Taxon2_Ave_Sev,Taxon2_Max_Sev,Taxon3_Code,Taxon3_Cover,Taxon3_Bleached,Taxon3_Ave_Sev,Taxon3_Max_Sev,Taxon4_Code,Taxon4_Cover,Taxon4_Bleached,Taxon4_Ave_Sev,Taxon4_Max_Sev,Taxon5_Code,Taxon5_Cover,Taxon5_Bleached,Taxon5_Ave_Sev,Taxon5_Max_Sev,Comments_Observation
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Paia_A7_CP,,40,,20.93309,-156.37522,9/24/2019,78.5,,4,,0,,PLUT,50.4,,,,PMEA,9.45,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Paia_A7_TM,,40,,20.93309,-156.37522,9/24/2019,78.5,,3,,1,,PLUT,32.8,,,,PMEA,3.28,,,,PCOM,2.05,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Paia_A8_CP,,36,,20.932854,-156.375908,9/24/2019,78.5,,3,,1,,PLUT,16.4,,,,PMEA,8.2,,,,PCOM,4.1,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Paia_A8_TM,,36,,20.932854,-156.375908,9/24/2019,78.5,,2,,0,,PLUT,14.7,,,,PMEA,2.1,,,,PCOM,1.05,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Paia_A9_CP,,10,,20.93127,-156.371606,9/24/2019,78.5,,1,,0,,PMEA,4,,,,PLOB,0.25,,,,PDUE,0.15,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Paia_A9_TM,,10,,20.93127,-156.371606,9/24/2019,78.5,,1,,1,,PMEA,3,,,,PLOB,1.75,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B1_DS,,23,,20.934383,-156.368641,9/24/2019,78.5,,1,,1,,PMEA,4,,,,PLOB,0.5,,,,MCAP,0.25,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B1_RS,,26,,20.934383,-156.368641,9/24/2019,78.5,,1,,0,,PLUT,4.5,,,,PMEA,0.5,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B10_DS,,16,,20.92799,-156.37332,9/24/2019,78.5,,1,,0,,MCAP,2,,,,MFLA,2,,,,PLOB,1,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B10_RS,,15,,20.92799,-156.37332,9/24/2019,78.5,,1,,0,,PLUT,5,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B11_DS,,20,,20.927476,-156.374246,9/24/2019,78.5,,1,,0,,PLUT,3,,,,PMEA,2,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B11_RS,,20,,20.927476,-156.374246,9/24/2019,78.5,,1,,0,,PLUT,5,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B12_DS,,22,,20.926951,-156.375163,9/24/2019,78.5,,1,,0,,MCAP,5,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B12_RS,,22,,20.926951,-156.375163,9/24/2019,78.5,,1,,0,,MPAT,1,,,,MCAP,1.5,,,,PLOB,1.5,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B13_DS,,48,,20.931078,-156.381468,9/25/2019,78.5,,3,,0,,PLUT,24.6,,,,PCOM,12.3,,,,MCAP,2.05,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B13_RS,,48,,20.931078,-156.381468,9/25/2019,78.5,,3,,0,,PLUT,32.8,,,,PCOM,6.15,,,,PMEA,2.05,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B14_DS,,46,,20.93132,-156.38218,9/25/2019,78.5,,2,,1,,PLUT,16.8,,,,PCOM,3.15,,,,PMEA,0.84,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B14_RS,,40,,20.93132,-156.38218,9/25/2019,78.5,,2,,0,,PLUT,16.8,,,,PMEA,2.1,,,,PCOM,2.1,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B15_DS,,45,,20.931386,-156.38291,9/25/2019,78.5,,2,,1,,PLUT,16.8,,,,PCOM,1.68,,,,PMEA,2.1,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B15_RS,,37,,20.931386,-156.38291,9/25/2019,78.5,,2,,0,,PLUT,18.9,,,,PMEA,1.68,,,,PCOM,0.42,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B16_DS,,42,,20.930313,-156.388368,9/25/2019,78.5,,3,,0,,PLUT,,,,,PCOM,,,,,PMEA,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B16_RS,,41,,20.930313,-156.388368,9/25/2019,78.5,,3,,0,,PLUT,36.9,,,,PMEA,2.05,,,,PGRA,2.05,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B17_DS,,38,,20.92972,-156.38874,9/25/2019,78.5,,2,,0,,PLUT,9.45,,,,PCOM,1.05,,,,PMEA,1.05,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B17_RS,,33,,20.92972,-156.38874,9/25/2019,78.5,,1,,0,,PLUT,5,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B18_DS,,30,,20.92897,-156.38907,9/25/2019,78.5,,1,,0,,PMEA,4.25,,,,PLOB,0.25,,,,MFLA,0.25,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B18_RS,,34,,20.92897,-156.38907,9/25/2019,78.5,,1,,0,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B19_DS,,28,,20.928294,-156.388944,9/25/2019,78.5,,1,,0,,PLUT,4,,,,PMEA,0.5,,,,PMEA,0.5,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B19_RS,,28,,20.928294,-156.388944,9/25/2019,78.5,,1,,0,,PMEA,5,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B2_DS,,23,,20.93407,-156.36938,9/24/2019,78.5,,1,,1,,PMEA,4,,,,MCAP,0.5,,,,MFLA,0.4,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B2_RS,,25,,20.93407,-156.36938,9/24/2019,78.5,,1,,0,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B3_DS,,26,,20.93384,-156.37043,9/24/2019,78.5,,1,,1,,PLUT,3.5,,,,MCAP,0.5,,,,PMEA,0.5,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B3_RS,,27,,20.93384,-156.37043,9/24/2019,78.5,,1,,0,,PLUT,2.5,,,,PMEA,2.5,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B4_DS,,28,,20.933613,-156.371432,9/24/2019,78.5,,1,,0,,PMEA,2.25,,,,PLOB,2.25,,,,MFLA,0.4,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B4_RS,,27,,20.933613,-156.371432,9/24/2019,78.5,,1,,0,,PLUT,2.5,,,,PMEA,2.5,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B5_DS,,23,,20.932884,-156.371814,9/24/2019,78.5,,1,,1,,PLUT,1.5,,,,MFLA,1.5,,,,PMEA,1.5,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B5_RS,,23,,20.932884,-156.371814,9/24/2019,78.5,,1,,0,,PMEA,2.5,,,,PLOB,2.5,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B6_DS,,26,,20.93284,-156.37285,9/24/2019,78.5,,1,,0,,PMEA,4,,,,PLOB,0.5,,,,MCAP,0.4,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B6_RS,,,Mid,20.93284,-156.37285,9/24/2019,78.5,,1,,0,,PMEA,5,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B7_DS,,27,,20.93246,-156.3739,9/24/2019,78.5,,1,,0,,PMEA,1.5,,,,PLOB,1,,,,MCAP,0.5,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B7_RS,,29,,20.93246,-156.3739,9/24/2019,78.5,,1,,0,,PMEA,2.5,,,,PLOB,2.5,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B8_DS,,36,,20.932234,-156.374847,9/24/2019,78.5,,1,,0,,PLUT,3,,,,PMEA,1.9,,,,MFLA,0.1,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B8_RS,,31,,20.932234,-156.374847,9/24/2019,78.5,,1,,0,,PLUT,4.5,,,,PMEA,0.5,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Paia_B9_DS,,14,,20.928395,-156.372389,9/24/2019,78.5,,1,,0,,PLUT,5,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Paia_B9_RS,,13,,20.928395,-156.372389,9/24/2019,78.5,,1,,0,,PLUT,5,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A1_1_CP,,15,,20.942101,-156.503162,9/18/2019,78.5,,2,,1,,PLUT,,,,,PMEA,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A1_1_TM,,12,,20.942101,-156.503162,9/18/2019,78.5,,3,,1,,PLUT,28.7,,,,MPAT,4.1,,,,PMEA,8.2,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A10_10_CP,,17,,20.940688,-156.498304,9/18/2019,78.5,,2,,1,,PLUT,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A10_10_TM,,18,,20.940688,-156.498304,9/18/2019,78.5,,3,,1,,PLUT,30.75,,,,PMEA,2.05,,,,MPAT,2.05,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A11_WP_CP,,7,,20.93746,-156.49685,9/19/2019,78.5,,3,,2,,PLUT,28.7,,,,PMEA,12.3,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Waihee_A11_WP_DS,,10,,20.93746,-156.49685,9/19/2019,78.5,,2,,1,,PLUT,14.7,,,,PMEA,6.3,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A12_WP_CP,,6,,20.93681,-156.49684,9/19/2019,78.5,,2,,2,,PLUT,18.9,,,,PMEA,2.1,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Waihee_A12_WP_DS,,7,,20.93681,-156.49684,9/19/2019,78.5,,1,,1,,PLUT,3.5,,,,PMEA,1.5,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A13_WP_CP,,10,,20.93492,-156.493,9/19/2019,78.5,,1,,1,,PMEA,3.5,,,,PLOB,1.5,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Waihee_A13_WP_DS,,14,,20.93492,-156.493,9/19/2019,78.5,,1,,1,,PLUT,3,,,,PMEA,1.75,,,,MCAP,0.15,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A14_WP_CP,,13,,20.93555,-156.4925,9/19/2019,78.5,,4,,2,,PLUT,44.1,,,,PMEA,18.9,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Waihee_A14_WP_DS,,14,,20.93555,-156.4925,9/19/2019,78.5,,3,,1,,PLUT,32.8,,,,PMEA,6.15,,,,MCAP,1.23,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A15_WP_CP,,5,,20.93288,-156.49364,9/19/2019,78.5,,2,,2,,PMEA,8.4,,,,PLOB,8.4,,,,PVAR,2.1,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Waihee_A15_WP_DS,,6,,20.93288,-156.49364,9/19/2019,78.5,,1,,1,,PLUT,2,,,,PMEA,1,,,,MCAP,0.25,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A16_WP_CP,,10,,20.93336,-156.49312,9/19/2019,78.5,,4,,2,,PMEA,25.2,,,,PLOB,18.9,,,,MCAP,3.15,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Waihee_A16_WP_DS,,10,,20.93336,-156.49312,9/19/2019,78.5,,2,,1,,PLUT,18.9,,,,PMEA,0.84,,,,MCAP,0.84,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A17_WP_CP,,6,,20.92982,-156.49172,9/19/2019,78.5,,2,,3,,PLUT,8.4,,,,PMEA,4.2,,,,MCAP,4.2,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Waihee_A17_WP_DS,,8,,20.92982,-156.49172,9/19/2019,78.5,,1,,2,,PMEA,2.5,,,,PLOB,1,,,,MCAP,1.5,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A18_WP_CP,,13,,20.93043,-156.49088,9/19/2019,78.5,,4,,2,,PLUT,,,,,PMEA,,,,,MCAP,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Waihee_A18_WP_DS,,11,,20.93043,-156.49088,9/19/2019,78.5,,2,,1,,PLUT,14.7,,,,PCOM,2.1,,,,MCAP,1.68,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A19_11_CP,,19,,20.93335,-156.48939,9/19/2019,78.5,,5,,2,,PLUT,61.6,,,,PMEA,13.2,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Waihee_A19_11_DS,,17,,20.93335,-156.48939,9/19/2019,78.5,,3,,1,,PLUT,32.8,,,,MCAP,2.05,,,,PMEA,2.05,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A2_2_CP,,15,,20.941718,-156.50272,9/18/2019,78.5,,3,,1,,PLUT,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A2_2_TM,,15,,20.941718,-156.50272,9/18/2019,78.5,,4,,1,,PLUT,44.1,,,,PCOM,9.45,,,,PMEA,6.3,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A20_12_CP,,16,,20.93408,-156.48994,9/19/2019,78.5,,3,,2,,PMEA,12.3,,,,PLOB,12.3,,,,MCAP,2.05,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Waihee_A20_12_DS,,16,,20.93408,-156.48994,9/19/2019,78.5,,2,,1,,PLUT,12.6,,,,PMEA,6.3,,,,MCAP,1.05,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A21_14_CP,,14,,20.93484,-156.49049,9/19/2019,78.5,,2,,1,,PMEA,16.8,,,,PLOB,2.1,,,,MCAP,1.05,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Waihee_A21_14_DS,,16,,20.93484,-156.49049,9/19/2019,78.5,,2,,1,,PLUT,12.6,,,,PMEA,4.2,,,,MCAP,3.15,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A22_13_CP,,15,,20.93571,-156.49115,9/19/2019,78.5,,5,,2,,PLUT,35.2,,,,PMEA,17.6,,,,PCOM,8.8,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,DS,Maui,MHI,,Waihee_A22_13_DS,,14,,20.93571,-156.49115,9/19/2019,78.5,,2,,1,,PLUT,10.5,,,,PMEA,6.3,,,,MCAP,3.15,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A23_23_CP,,23,,20.934746,-156.487047,9/20/2019,78.5,,5,,1,,PLUT,70.4,,,,PMEA,4.4,,,,MCAP,2.64,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A23_23_TM,,26,,20.934746,-156.487047,9/20/2019,78.5,,3,,0,,PLUT,26.65,,,,PMEA,8.2,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A24_WP_CP,,22,,20.93508,-156.48801,9/20/2019,78.5,,4,,1,,PLUT,50.4,,,,PMEA,3.15,,,,MCAP,1.26,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A24_WP_TM,,30,,20.93508,-156.48801,9/20/2019,78.5,,3,,1,,PLUT,28.7,,,,PMEA,2.05,,,,MPAT,0.41,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A25_24_CP,,20,,20.935398,-156.489183,9/20/2019,78.5,,2,,0,,PLUT,18.9,,,,PMEA,1.05,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A25_24_TM,,21,,20.935398,-156.489183,9/20/2019,78.5,,1,,0,,PMEA,0.25,,,,PDUE,0.5,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A26_WP_CP,,20,,20.936125,-156.490095,9/20/2019,78.5,,3,,1,,PLUT,24.6,,,,PMEA,10.25,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A26_WP_TM,,20,,20.936125,-156.490095,9/20/2019,78.5,,2,,0,,PLUT,6.3,,,,PMEA,0.63,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A3_3_CP,,10,,20.941536,-156.502229,9/18/2019,78.5,,2,,1,,PLUT,,,,,PMEA,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A3_3_TM,,10,,20.941536,-156.502229,9/18/2019,78.5,,2,,1,,PLUT,16.8,,,,PMEA,2.1,,,,PCOM,1.68,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A4_4_CP,,15,,20.941293,-156.50175,9/18/2019,78.5,,1,,5,,PLUT,,,,,PMEA,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A4_4_TM,,12,,20.941293,-156.50175,9/18/2019,78.5,,2,,1,,PLUT,16.8,,,,PMEA,2.1,,,,PCOM,1.68,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A5_5_CP,,15,,20.940323,-156.499981,9/18/2019,78.5,,4,,1,,PLUT,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A5_5_TM,,12,,20.940323,-156.499981,9/18/2019,78.5,,3,,1,,PLUT,26.65,,,,PMEA,8.2,,,,MPAT,2.05,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A6_6_CP,,5,,20.939795,-156.500055,9/18/2019,78.5,,4,,1,,PLUT,,,,,PMEA,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A6_6_TM,,12,,20.939795,-156.500055,9/18/2019,78.5,,4,,1,,PLUT,50.4,,,,PDUE,5.04,,,,MPAT,1.26,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A7_7_CP,,20,,20.943534,-156.501161,9/18/2019,78.5,,2,,2,,PLUT,,,,,PMEA,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A7_7_TM,,25,,20.943534,-156.501161,9/18/2019,78.5,,1,,1,,PMEA,3.5,,,,PLOB,0.5,,,,MPAT,1,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A8_8_CP,,17,,20.943025,-156.500933,9/18/2019,78.5,,3,,1,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A8_8_TM,,20,,20.943025,-156.500933,9/18/2019,78.5,,2,,1,,MPAT,2.1,,,,PLOB,14.7,,,,PMEA,4.2,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,CP,Maui,MHI,,Waihee_A9_9_CP,,19,,20.941268,-156.498508,9/18/2019,78.5,,3,,2,,PLUT,,,,,MCAP,,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,TM,Maui,MHI,,Waihee_A9_9_TM,,17,,20.941268,-156.498508,9/18/2019,78.5,,3,,0,,PLUT,30.75,,,,PMEA,2.05,,,,MPAT,4.1,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,JT,Maui,MHI,,Waihee_B1_16_JT,,9,,20.936129,-156.494548,9/19/2019,78.5,,2,,1,,PLUT,,,,,PCOM,,,,,PMEA,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B1_16_KS,,13,,20.936129,-156.494548,9/19/2019,78.5,,1,,1,,PLUT,1.25,,,,,,,,,MCAP,0.05,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,JT,Maui,MHI,,Waihee_B10_22_JT,,8,,20.93095,-156.49081,9/19/2019,78.5,,2,,0,,PLUT,6.3,,,,PMEA,2.1,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B10_22_KS,,11,,20.93095,-156.49081,9/19/2019,78.5,,2,,0,,PLUT,5.46,,,,PMEA,0.63,,,,,,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B11_28_KS,,32,,20.93311,-156.48518,9/20/2019,78.5,,4,,1,,PCOM,40.95,,,,MCAP,9.45,,,,PLOB,9.45,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Waihee_B11_28_RS,,37,,20.93311,-156.48518,9/20/2019,78.5,,4,,1,,PLUT,37.8,,,,PCOM,15.75,,,,MCAP,6.3,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,KS,Maui,MHI,,Waihee_B12_29_KS,,41,,20.93299,-156.48591,9/20/2019,78.5,,1,,1,,MCAP,1.5,,,,PLOB,2.5,,,,MPAT,0.75,,,,,,,,,,,,,,
DAR_Maui_Rapid_02,DAR_04_2,DAR_Maui,RS,Maui,MHI,,Waihee_B12_29_RS,,43,,20.93299,-156.48591,9/20/2019,78.5,,2,,1,,PLUT,14.7,,,,MCAP,4.2,,,,PMEA,2.1,,,,,,,,,,,,,,
