Dataset_Name,Organization_Name,Observer_Name,Island_Name,Location_Name,Site_Name,Depth_ft,Depth_m,DepthBin_5m,Longitude_DD,Latitude_DD,ObservationDate,AreaSurveyed_m2,PercentLiveCoralCover,PctCoralUnbleached,PctCoralPartialBleached,PctCoralFullyBleached,PctAffected,UploadDate,InstitutionDataOwner,SupplierOfDataset,OwnerOfRecordForDataset,DataAuthors,DataManager,Method_Type,RasterAddress_1km,Longitude_RAS_1km,Latitude_RAS_1km,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,Lilipuna FR,3,0.9144,"[0,5]",-157.79237,21.42998,2015/10/16,100,25,30,20,50,70,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,1428,-157.7894842,21.42811611,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Lulahala Point Deep,45,13.716,"(10,15]",-155.8847849,19.93513369,2015/10/14,30,NA,21.22490642,42.01473804,36.76035554,78.78,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,40414,-155.8875305,19.9389558,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Lulahala Point Shallow,20,6.096,"(5,10]",-155.8842603,19.93455534,2015/10/14,30,NA,29.24374235,49.76213401,20.99412364,70.76,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,40414,-155.8875305,19.9389558,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Makalawena Deep,20,6.096,"(5,10]",-156.0281404,19.79669374,2015/10/15,30,NA,57.22630231,21.72932993,21.04436777,42.77,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,44158,-156.0317545,19.79455237,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Makalawena Shallow,45,13.716,"(10,15]",-156.0277422,19.79631848,2015/10/15,30,NA,39.01560624,27.40696279,33.57743097,60.98,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,44158,-156.0317545,19.79455237,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Makolea Deep,20,6.096,"(5,10]",-156.0480076,19.78407905,2015/10/21,30,NA,48.53229144,12.97787567,38.48983289,51.47,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,44391,-156.0497825,19.78552716,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Makolea Shallow,45,13.716,"(10,15]",-156.0475293,19.78396682,2015/10/21,30,NA,40.07029227,26.39289678,33.53681095,59.93,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,44391,-156.0497825,19.78552716,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Manini O Wali Deep,20,6.096,"(5,10]",-156.0076166,19.81344681,2015/10/20,30,NA,55.53933313,23.98360288,20.47706399,44.46,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,43691,-156.0047125,19.8126028,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Manini O Wali Shallow,45,13.716,"(10,15]",-156.0070387,19.81315588,2015/10/20,30,NA,50.50710949,20.64454012,28.84835039,49.49,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,43691,-156.0047125,19.8126028,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Mauna Kea Deep,45,13.716,"(10,15]",-155.8309239,19.99986654,2015/10/13,30,NA,50.52872566,11.34567187,38.12560247,49.47,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,38775,-155.8334465,20.0021323,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Mauna Kea Shallow,20,6.096,"(5,10]",-155.8289395,20.00066668,2015/10/13,30,NA,44.32562879,24.09248305,31.58188816,55.67,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,38775,-155.8334465,20.0021323,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,N BR,3,0.9144,"[0,5]",-157.80656,21.47409,2015/10/16,100,89,90,5,5,10,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,251,-157.8075122,21.47324218,,,,,,,
DAR_KONA_2015,DLNR/DAR; PCSU,K. Lindsey Kramer,Hawaii,West Hawaii,N. Keauhou,40,12.192,"(10,15]",-155.96935,19.56838,2015/10/15,10,NA,50.8,28,22,50,9/2/2016,DLNR/DAR; PCSU,K. Lindsey Kramer,William Walsh,"K. Lindsey Kramer, William Walsh",K. Lindsey Kramer,Belt Transect - Colony Level Assessment,50040,-155.9686565,19.56892202,,,,,,,
DAR_KONA_2015,DLNR/DAR; PCSU,K. Lindsey Kramer,Hawaii,West Hawaii,N. Keauhou,40,12.192,"(10,15]",-155.96935,19.56838,2015/10/15,10,NA,54.4,25,22.8,47.8,9/2/2016,DLNR/DAR; PCSU,K. Lindsey Kramer,William Walsh,"K. Lindsey Kramer, William Walsh",K. Lindsey Kramer,Belt Transect - Colony Level Assessment,50040,-155.9686565,19.56892202,,,,,,,
DAR_KONA_2015,DLNR/DAR; PCSU,K. Lindsey Kramer,Hawaii,West Hawaii,N. Keauhou,40,12.192,"(10,15]",-155.96935,19.56838,2015/10/15,10,NA,59.4,16.7,23.9,40.6,9/2/2016,DLNR/DAR; PCSU,K. Lindsey Kramer,William Walsh,"K. Lindsey Kramer, William Walsh",K. Lindsey Kramer,Belt Transect - Colony Level Assessment,50040,-155.9686565,19.56892202,,,,,,,
HIHWNMS_2015,HIHWNMS,Lyday/Martinez/Rose,Lanai,E Lanai,NA,31,9.4488,"(5,10]",-156.82567,20.8597,2015/11/03,NA,NA,88.51,9.46,2.03,11.49,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,16340,-156.8249864,20.85952763,,,,,,,
HIHWNMS_2015,HIHWNMS,Rose/Walton,Hawaii,Kiholo S,NA,34,10.3632,"(10,15]",-155.94743,19.85507,2015/11/12,15.3,NA,76.22,12.94,10.84,23.78,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,42522,-155.9506285,19.85772887,,,,,,,
HIHWNMS_2015,HIHWNMS,Rose/Walton,Lanai,West of Hulupoe,NA,36,10.9728,"(10,15]",-156.90825,20.73451,2015/11/08,10,NA,82.13,5.11,12.77,17.87,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,19621,-156.9061123,20.73317463,,,,,,,
HIHWNMS_2015,HIHWNMS,Martinez/Walton,Hawaii,Kiholo C,NA,36,10.9728,"(10,15]",-155.92772,19.86232,2015/11/12,10.5,NA,50.38,30.08,19.55,49.62,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,42290,-155.9235865,19.86675409,,,,,,,
HIHWNMS_2015,HIHWNMS,Martinez/Walton,Hawaii,Makako C,NA,25,7.62,"(5,10]",-156.05386,19.73598,2015/11/13,6.5,NA,59.21,21.05,19.74,40.79,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,45566,-156.0497825,19.74040109,,,,,,,
HIHWNMS_2015,HIHWNMS,Martinez,Lanai,E Lanai,NA,33,10.0584,"(10,15]",-156.814,20.846,2015/11/03,NA,NA,77.14,2.86,20,22.86,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,16576,-156.8159724,20.85050241,,,,,,,
HIHWNMS_2015,HIHWNMS,Rose/Walton,Hawaii,N of Kiholo,NA,28,8.5344,"(5,10]",-155.90984,19.89824,2015/11/12,16,NA,58.88,19.74,21.38,41.12,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,41587,-155.9055585,19.89382973,,,,,,,
HIHWNMS_2015,HIHWNMS,Martinez/Rose/Walton,Lanai,SE Lanai,NA,38,11.5824,"(10,15]",-156.84244,20.75623,2015/11/08,16.85,NA,65.42,11.21,23.36,34.58,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,18923,-156.8430144,20.76025027,,,,,,,
HIHWNMS_2015,HIHWNMS,Martinez/Walton,Hawaii,Makako S,NA,35,10.668,"(10,15]",-156.05896,19.73266,2015/11/13,4.8,NA,59.65,16.67,23.68,40.35,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,45800,-156.0587965,19.73137588,,,,,,,
HIHWNMS_2015,HIHWNMS,Lyday/Martinez/Rose,Lanai,SE Lanai,NA,39,11.8872,"(10,15]",-156.80415,20.80447,2015/11/04,NA,NA,68.82,6.08,25.1,31.18,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,17752,-156.8069584,20.80537634,,,,,,,
HIHWNMS_2015,HIHWNMS,Rose/Walton,Maui,Kihei N,NA,29,8.8392,"(5,10]",-156.46085,20.73229,2015/11/10,15,NA,62.73,11.52,25.76,37.27,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,19670,-156.4644264,20.73317463,,,,,,,
HIHWNMS_2015,HIHWNMS,Martinez/Walton,Lanai,Puupehe,NA,30,9.144,"(5,10]",-156.89285,20.73276,2015/11/08,9.7,NA,46.43,26.79,26.79,53.57,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,19622,-156.8970983,20.73317463,,,,,,,
HIHWNMS_2015,HIHWNMS,Rose/Walton,Hawaii,N Kohala A,NA,35,10.668,"(10,15]",-155.89696,20.14414,2015/11/11,16.1,NA,60.39,10.96,28.65,39.61,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,35008,-155.8965445,20.14653572,,,,,,,
HIHWNMS_2015,HIHWNMS,Lyday/Martinez/Rose,Lanai,SE Lanai,NA,46,14.0208,"(10,15]",-156.80301,20.81291,2015/11/04,NA,NA,63.93,6.56,29.51,36.07,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,17517,-156.8069584,20.81440156,,,,,,,
HIHWNMS_2015,HIHWNMS,Martinez/Walton,Maui,Kihei S,NA,30,9.144,"(5,10]",-156.44888,20.71268,2015/11/10,11.3,NA,47.62,19.73,32.65,52.38,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,20142,-156.4463984,20.7151242,,,,,,,
HIHWNMS_2015,HIHWNMS,Martinez/Rose,Hawaii,Kiholo N,NA,32,9.7536,"(5,10]",-155.92432,19.86904,2015/11/12,14,NA,55.97,10.92,33.11,44.03,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,42290,-155.9235865,19.86675409,,,,,,,
HIHWNMS_2015,HIHWNMS,Rose/Walton,Maui,Mala Wharf,NA,32,9.7536,"(5,10]",-156.69148,20.88262,2015/11/09,16,NA,48.15,18.52,33.33,51.85,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,15650,-156.6897764,20.88660327,,,,,,,
HIHWNMS_2015,HIHWNMS,Martinez/Rose,Maui,Kahekili,NA,34,10.3632,"(10,15]",-156.69955,20.94925,2015/11/06,15,NA,56.38,10.07,33.56,43.62,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,14004,-156.6987904,20.94977977,,,,,,,
HIHWNMS_2015,HIHWNMS,Martinez/Walton,Hawaii,Makako N,NA,38,11.5824,"(10,15]",-156.05568,19.74012,2015/11/13,13.1,NA,43.22,20.6,36.18,56.78,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,45565,-156.0587965,19.74040109,,,,,,,
HIHWNMS_2015,HIHWNMS,Martinez/Rose,Hawaii,N Kohala B,NA,35,10.668,"(10,15]",-155.87549,20.09202,2015/11/11,20,NA,49.09,14.55,36.36,50.91,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,36420,-155.8785165,20.09238444,,,,,,,
HIHWNMS_2015,HIHWNMS,Martinez/Rose,Maui,Olowalu South,NA,37,11.2776,"(10,15]",-156.6062,20.80405,2015/11/05,15,NA,46.01,15.96,38.03,53.99,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,17774,-156.6086504,20.80537634,,,,,,,
HIHWNMS_2015,HIHWNMS,Martinez/Rose,Maui,Kaanapali,NA,34,10.3632,"(10,15]",-156.69501,20.91035,2015/11/06,15,NA,46.19,15.74,38.07,53.81,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,14944,-156.6987904,20.91367891,,,,,,,
HIHWNMS_2015,HIHWNMS,Martinez/Rose,Maui,Kaanapali,NA,32,9.7536,"(5,10]",-156.69682,20.91294,2015/11/09,20,NA,44.75,11.28,43.97,55.25,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,14944,-156.6987904,20.91367891,,,,,,,
HIHWNMS_2015,HIHWNMS,Martinez/Walton,Hawaii,N Kohala C,NA,29,8.8392,"(5,10]",-155.84073,20.05033,2015/11/11,20,NA,36.88,17.02,46.1,63.12,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,37599,-155.8424605,20.04725837,,,,,,,
HIHWNMS_2015,HIHWNMS,Martinez/Rose,Maui,Lahaina,NA,34,10.3632,"(10,15]",-156.69002,20.88515,2015/11/06,15,NA,33.67,17.09,49.25,66.33,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,15650,-156.6897764,20.88660327,,,,,,,
HIHWNMS_2015,HIHWNMS,Martinez/Rose,Lanai,Manele Bay,NA,34,10.3632,"(10,15]",-156.87962,20.74078,2015/11/08,15,NA,34.16,15.64,50.21,65.84,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,19389,-156.8790704,20.74219984,,,,,,,
HIHWNMS_2015,HIHWNMS,Martinez/Rose,Maui,Olowalu North,NA,31,9.4488,"(5,10]",-156.63087,20.81472,2015/11/05,15,NA,35.42,10.42,54.17,64.58,9/30/2016,NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary,Maya Walton,Jonathan Martinez (NOAA HIHWNMS),"Maya Walton, Jonathan Martinez",Jonathan Martinez,Belt Transect - Colony Level Assessment,17537,-156.6266784,20.81440156,,,,,,,
DAR_KONA_2015,DLNR/DAR; PCSU,K. Lindsey Kramer,Hawaii,West Hawaii,Omakaa/ Milolii,46,14.0208,"(10,15]",-155.91325,19.1673,2015/11/13,10,NA,57.9,25.8,16.9,42.7,9/2/2016,DLNR/DAR; PCSU,K. Lindsey Kramer,William Walsh,"K. Lindsey Kramer, William Walsh",K. Lindsey Kramer,Belt Transect - Colony Level Assessment,60386,-155.9145725,19.17181261,,,,,,,
DAR_KONA_2015,DLNR/DAR; PCSU,K. Lindsey Kramer,Hawaii,West Hawaii,Omakaa/ Milolii,46,14.0208,"(10,15]",-155.91325,19.1673,2015/11/13,10,NA,35.5,47.4,19.7,67.1,9/2/2016,DLNR/DAR; PCSU,K. Lindsey Kramer,William Walsh,"K. Lindsey Kramer, William Walsh",K. Lindsey Kramer,Belt Transect - Colony Level Assessment,60386,-155.9145725,19.17181261,,,,,,,
DAR_KONA_2015,DLNR/DAR; PCSU,K. Lindsey Kramer,Hawaii,West Hawaii,Omakaa/ Milolii,46,14.0208,"(10,15]",-155.91325,19.1673,2015/11/13,10,NA,25.3,47.1,29.9,77,9/2/2016,DLNR/DAR; PCSU,K. Lindsey Kramer,William Walsh,"K. Lindsey Kramer, William Walsh",K. Lindsey Kramer,Belt Transect - Colony Level Assessment,60386,-155.9145725,19.17181261,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Orchid Deep,45,13.716,"(10,15]",-155.8663579,19.95298522,2015/10/21,30,NA,9.135293627,59.94862752,30.91607886,90.86,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,39946,-155.8695025,19.95700623,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Orchid Shallow,20,6.096,"(5,10]",-155.8657928,19.95200152,2015/10/21,30,NA,17.35664351,51.25637806,31.38697843,82.64,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,40181,-155.8695025,19.94798101,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,PR 15,3,0.9144,"[0,5]",-157.8029,21.45377,2015/10/16,100,80,85,10,5,15,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,722,-157.7984982,21.45519175,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,PR 17,3,0.9144,"[0,5]",-157.80974,21.44832,2015/10/16,100,70,70,10,20,30,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,956,-157.8075122,21.44616654,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,PR 24,3,0.9144,"[0,5]",-157.81608,21.46227,2015/10/16,100,89,90,5,5,10,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,485,-157.8165262,21.46421696,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,PR 25,3,0.9144,"[0,5]",-157.82181,21.46042,2015/10/16,100,60,60,20,20,40,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,484,-157.8255402,21.46421696,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,PR 31,3,0.9144,"[0,5]",-157.82484,21.47095,2015/10/16,100,50,55,20,25,45,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,249,-157.8255402,21.47324218,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,PR 35,3,0.9144,"[0,5]",-157.8378,21.47621,2015/10/16,100,10,40,30,30,60,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,248,-157.8345542,21.47324218,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,PR 37,3,0.9144,"[0,5]",-157.83472,21.47875,2015/10/16,100,10,30,20,50,70,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,13,-157.8345542,21.48226739,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,PR 44,3,0.9144,"[0,5]",-157.83164,21.47775,2015/10/16,100,10,40,30,30,60,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,248,-157.8345542,21.47324218,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,PR 54,3,0.9144,"[0,5]",-157.83292,21.48678,2015/10/16,100,20,30,40,30,70,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,13,-157.8345542,21.48226739,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,PR 54,3,0.9144,"[0,5]",-157.83458,21.47815,2015/10/16,100,0,10,10,80,90,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,13,-157.8345542,21.48226739,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,PR 6,3,0.9144,"[0,5]",-157.80513,21.44037,2015/10/16,100,30,35,25,40,65,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,1191,-157.8075122,21.43714132,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,PR 8,3,0.9144,"[0,5]",-157.79416,21.44595,2015/10/16,100,85,90,5,5,10,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,957,-157.7984982,21.44616654,,,,,,,
DAR_KONA_2015,DLNR/DAR; PCSU,K. Lindsey Kramer,Hawaii,West Hawaii,Puak_,33,10.0584,"(10,15]",-155.8488,19.96988,2015/10/23,10,NA,50.4,20.9,28.7,49.6,9/2/2016,DLNR/DAR; PCSU,K. Lindsey Kramer,William Walsh,"K. Lindsey Kramer, William Walsh",K. Lindsey Kramer,Belt Transect - Colony Level Assessment,39713,-155.8514745,19.96603144,,,,,,,
DAR_KONA_2015,DLNR/DAR; PCSU,K. Lindsey Kramer,Hawaii,West Hawaii,Puak_,33,10.0584,"(10,15]",-155.8488,19.96988,2015/10/23,10,NA,49.6,17.9,32.5,50.4,9/2/2016,DLNR/DAR; PCSU,K. Lindsey Kramer,William Walsh,"K. Lindsey Kramer, William Walsh",K. Lindsey Kramer,Belt Transect - Colony Level Assessment,39713,-155.8514745,19.96603144,,,,,,,
DAR_KONA_2015,DLNR/DAR; PCSU,K. Lindsey Kramer,Hawaii,West Hawaii,Puak_,33,10.0584,"(10,15]",-155.8488,19.96988,2015/10/23,10,NA,32.5,25.8,41.7,67.5,9/2/2016,DLNR/DAR; PCSU,K. Lindsey Kramer,William Walsh,"K. Lindsey Kramer, William Walsh",K. Lindsey Kramer,Belt Transect - Colony Level Assessment,39713,-155.8514745,19.96603144,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Puako Deep,45,13.716,"(10,15]",-155.8489788,19.97039611,2015/10/20,30,NA,17.6091954,36.4969896,45.893815,82.39,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,39713,-155.8514745,19.96603144,,,,,,,
